step,energy
2215,-2756.1600000000
2216,-2756.1600000000
2217,-2756.1600000000
2218,-2756.1600000000
2219,-2756.1600000000
2220,-2756.1600000000
2221,-2756.1600000000
2222,-2756.1600000000
2223,-2756.1600000000
2224,-2756.1600000000
2225,-2756.1600000000
2226,-2756.1600000000
2227,-2756.1600000000
2228,-2756.1600000000
2229,-2756.1600000000
2230,-2756.1600000000
2231,-2756.1600000000
2232,-2756.1600000000
2233,-2756.1600000000
2234,-2756.1600000000
2235,-2756.1600000000
2236,-2756.1600000000
2237,-2756.1600000000
2238,-2756.1600000000
2239,-2756.1600000000
2240,-2756.1600000000
2241,-2756.1600000000
2242,-2756.1600000000
2243,-2756.1600000000
2244,-2756.1600000000
2245,-2756.1600000000
2246,-2756.1600000000
2247,-2756.1600000000
2248,-2756.1600000000
2249,-2756.1600000000
2250,-2756.1600000000
2251,-2756.1600000000
2252,-2756.1600000000
2253,-2756.1600000000
2254,-2756.1600000000
2255,-2756.1600000000
2256,-2756.1600000000
2257,-2756.1600000000
2258,-2756.1600000000
2259,-2756.1600000000
2260,-2756.1600000000
2261,-2756.1600000000
2262,-2756.1600000000
2263,-2756.1600000000
2264,-2756.1600000000
2265,-2756.1600000000
2266,-2756.1600000000
2267,-2756.1600000000
2268,-2756.1600000000
2269,-2756.1600000000
2270,-2756.1600000000
2271,-2756.1600000000
2272,-2756.1600000000
2273,-2756.1600000000
2274,-2756.1600000000
2275,-2756.1600000000
2276,-2756.1600000000
2277,-2756.1600000000
2278,-2756.1600000000
2279,-2756.1600000000
2280,-2756.1600000000
2281,-2756.1600000000
2282,-2756.1600000000
2283,-2756.1600000000
2284,-2756.1600000000
2285,-2756.1600000000
2286,-2756.1600000000
2287,-2756.1600000000
2288,-2756.1600000000
2289,-2756.1600000000
2290,-2756.1600000000
2291,-2756.1600000000
2292,-2756.1600000000
2293,-2756.1600000000
2294,-2756.1600000000
2295,-2756.1600000000
2296,-2756.1600000000
2297,-2756.1600000000
2298,-2756.1600000000
2299,-2756.1600000000
2300,-2756.1600000000
2301,-2756.1600000000
2302,-2756.1600000000
2303,-2756.1600000000
2304,-2756.1600000000
2305,-2756.1600000000
2306,-2756.1600000000
2307,-2756.1600000000
2308,-2756.1600000000
2309,-2756.1600000000
2310,-2756.1600000000
2311,-2756.1600000000
2312,-2756.1600000000
2313,-2756.1600000000
2314,-2756.1600000000
2315,-2756.1600000000
2316,-2756.1600000000
2317,-2756.1600000000
2318,-2756.1600000000
2319,-2756.1600000000
2320,-2756.1600000000
2321,-2756.1600000000
2322,-2756.1600000000
2323,-2756.1600000000
2324,-2756.1600000000
2325,-2756.1600000000
2326,-2756.1600000000
2327,-2756.1600000000
2328,-2756.1600000000
2329,-2756.1600000000
2330,-2756.1600000000
2331,-2756.1600000000
2332,-2756.1600000000
2333,-2756.1600000000
2334,-2756.1600000000
2335,-2756.1600000000
2336,-2756.1600000000
2337,-2756.1600000000
2338,-2756.1600000000
2339,-2756.1600000000
2340,-2756.1600000000
2341,-2756.1600000000
2342,-2756.1600000000
2343,-2756.1600000000
2344,-2756.1600000000
2345,-2756.1600000000
2346,-2756.1600000000
2347,-2756.1600000000
2348,-2756.1600000000
2349,-2756.1600000000
2350,-2756.1600000000
2351,-2756.1600000000
2352,-2756.1600000000
2353,-2756.1600000000
2354,-2756.1600000000
2355,-2756.1600000000
2356,-2756.1600000000
2357,-2756.1600000000
2358,-2756.1600000000
2359,-2756.1600000000
2360,-2756.1600000000
2361,-2756.1600000000
2362,-2756.1600000000
2363,-2756.1600000000
2364,-2756.1600000000
2365,-2756.1600000000
2366,-2756.1600000000
2367,-2756.1600000000
2368,-2756.1600000000
2369,-2756.1600000000
2370,-2756.1600000000
2371,-2756.1600000000
2372,-2756.1600000000
2373,-2756.1600000000
2374,-2756.1600000000
2375,-2756.1600000000
2376,-2756.1600000000
2377,-2756.1600000000
2378,-2756.1600000000
2379,-2756.1600000000
2380,-2756.1600000000
2381,-2756.1600000000
2382,-2756.1600000000
2383,-2756.1600000000
2384,-2756.1600000000
2385,-2756.1600000000
2386,-2756.1600000000
2387,-2756.1600000000
2388,-2756.1600000000
2389,-2756.1600000000
2390,-2756.1600000000
2391,-2756.1600000000
2392,-2756.1600000000
2393,-2756.1600000000
2394,-2756.1600000000
2395,-2756.1600000000
2396,-2756.1600000000
2397,-2756.1600000000
2398,-2756.1600000000
2399,-2756.1600000000
2400,-2756.1600000000
2401,-2756.1600000000
2402,-2756.1600000000
2403,-2756.1600000000
2404,-2756.1600000000
2405,-2756.1600000000
2406,-2756.1600000000
2407,-2756.1600000000
2408,-2756.1600000000
2409,-2756.1600000000
2410,-2756.1600000000
2411,-2756.1600000000
2412,-2756.1600000000
2413,-2756.1600000000
2414,-2756.1600000000
2415,-2756.1600000000
2416,-2756.1600000000
2417,-2756.1600000000
2418,-2756.1600000000
2419,-2756.1600000000
2420,-2756.1600000000
2421,-2756.1600000000
2422,-2756.1600000000
2423,-2756.1600000000
2424,-2756.1600000000
2425,-2756.1600000000
2426,-2756.1600000000
2427,-2756.1600000000
2428,-2756.1600000000
2429,-2756.1600000000
2430,-2756.1600000000
2431,-2756.1600000000
2432,-2756.1600000000
2433,-2756.1600000000
2434,-2756.1600000000
2435,-2756.1600000000
2436,-2756.1600000000
2437,-2756.1600000000
2438,-2756.1600000000
2439,-2756.1600000000
2440,-2756.1600000000
2441,-2756.1600000000
2442,-2756.1600000000
2443,-2756.1600000000
2444,-2756.1600000000
2445,-2756.1600000000
2446,-2756.1600000000
2447,-2756.1600000000
2448,-2756.1600000000
2449,-2756.1600000000
2450,-2756.1600000000
2451,-2756.1600000000
2452,-2756.1600000000
2453,-2756.1600000000
2454,-2756.1600000000
2455,-2756.1600000000
2456,-2756.1600000000
2457,-2756.1600000000
2458,-2756.1600000000
2459,-2756.1600000000
2460,-2756.1600000000
2461,-2756.1600000000
2462,-2756.1600000000
2463,-2756.1600000000
2464,-2756.1600000000
2465,-2756.1600000000
2466,-2756.1600000000
2467,-2756.1600000000
2468,-2756.1600000000
2469,-2756.1600000000
2470,-2756.1600000000
2471,-2756.1600000000
2472,-2756.1600000000
2473,-2756.1600000000
2474,-2756.1600000000
2475,-2756.1600000000
2476,-2756.1600000000
2477,-2756.1600000000
2478,-2756.1600000000
2479,-2756.1600000000
2480,-2756.1600000000
2481,-2756.1600000000
2482,-2756.1600000000
2483,-2756.1600000000
2484,-2756.1600000000
2485,-2756.1600000000
2486,-2756.1600000000
2487,-2756.1600000000
2488,-2756.1600000000
2489,-2756.1600000000
2490,-2756.1600000000
2491,-2756.1600000000
2492,-2756.1600000000
2493,-2756.1600000000
2494,-2756.1600000000
2495,-2756.1600000000
2496,-2756.1600000000
2497,-2756.1600000000
2498,-2756.1600000000
2499,-2756.1600000000
2500,-2756.1600000000
2501,-2756.1600000000
2502,-2756.1600000000
2503,-2756.1600000000
2504,-2756.1600000000
2505,-2756.1600000000
2506,-2756.1600000000
2507,-2756.1600000000
2508,-2756.1600000000
2509,-2756.1600000000
2510,-2756.1600000000
2511,-2756.1600000000
2512,-2756.1600000000
2513,-2756.1600000000
2514,-2756.1600000000
2515,-2756.1600000000
2516,-2756.1600000000
2517,-2756.1600000000
2518,-2756.1600000000
2519,-2756.1600000000
2520,-2756.1600000000
2521,-2756.1600000000
2522,-2756.1600000000
2523,-2756.1600000000
2524,-2756.1600000000
2525,-2756.1600000000
2526,-2756.1600000000
2527,-2756.1600000000
2528,-2756.1600000000
2529,-2756.1600000000
2530,-2756.1600000000
2531,-2756.1600000000
2532,-2756.1600000000
2533,-2756.1600000000
2534,-2756.1600000000
2535,-2756.1600000000
2536,-2756.1600000000
2537,-2756.1600000000
2538,-2756.1600000000
2539,-2756.1600000000
2540,-2756.1600000000
2541,-2756.1600000000
2542,-2756.1600000000
2543,-2756.1600000000
2544,-2756.1600000000
2545,-2756.1600000000
2546,-2756.1600000000
2547,-2756.1600000000
2548,-2756.1600000000
2549,-2756.1600000000
2550,-2756.1600000000
2551,-2756.1600000000
2552,-2756.1600000000
2553,-2756.1600000000
2554,-2756.1600000000
2555,-2756.1600000000
2556,-2756.1600000000
2557,-2756.1600000000
2558,-2756.1600000000
2559,-2756.1600000000
2560,-2756.1600000000
2561,-2756.1600000000
2562,-2756.1600000000
2563,-2756.1600000000
2564,-2756.1600000000
2565,-2756.1600000000
2566,-2756.1600000000
2567,-2756.1600000000
2568,-2756.1600000000
2569,-2756.1600000000
2570,-2756.1600000000
2571,-2756.1600000000
2572,-2756.1600000000
2573,-2756.1600000000
2574,-2756.1600000000
2575,-2756.1600000000
2576,-2756.1600000000
2577,-2756.1600000000
2578,-2756.1600000000
2579,-2756.1600000000
2580,-2756.1600000000
2581,-2756.1600000000
2582,-2756.1600000000
2583,-2756.1600000000
2584,-2756.1600000000
2585,-2756.1600000000
2586,-2756.1600000000
2587,-2756.1600000000
2588,-2756.1600000000
2589,-2756.1600000000
2590,-2756.1600000000
2591,-2756.1600000000
2592,-2756.1600000000
2593,-2756.1600000000
2594,-2756.1600000000
2595,-2756.1600000000
2596,-2756.1600000000
2597,-2756.1600000000
2598,-2756.1600000000
2599,-2756.1600000000
2600,-2756.1600000000
2601,-2756.1600000000
2602,-2756.1600000000
2603,-2756.1600000000
2604,-2756.1600000000
2605,-2756.1600000000
2606,-2756.1600000000
2607,-2756.1600000000
2608,-2756.1600000000
2609,-2756.1600000000
2610,-2756.1600000000
2611,-2756.1600000000
2612,-2756.1600000000
2613,-2756.1600000000
2614,-2756.1600000000
2615,-2756.1600000000
2616,-2756.1600000000
2617,-2756.1600000000
2618,-2756.1600000000
2619,-2756.1600000000
2620,-2756.1600000000
2621,-2756.1600000000
2622,-2756.1600000000
2623,-2756.1600000000
2624,-2756.1600000000
2625,-2756.1600000000
2626,-2756.1600000000
2627,-2756.1600000000
2628,-2756.1600000000
2629,-2756.1600000000
2630,-2756.1600000000
2631,-2756.1600000000
2632,-2756.1600000000
2633,-2756.1600000000
2634,-2756.1600000000
2635,-2756.1600000000
2636,-2756.1600000000
2637,-2756.1600000000
2638,-2756.1600000000
2639,-2756.1600000000
2640,-2756.1600000000
2641,-2756.1600000000
2642,-2756.1600000000
2643,-2756.1600000000
2644,-2756.1600000000
2645,-2756.1600000000
2646,-2756.1600000000
2647,-2756.1600000000
2648,-2756.1600000000
2649,-2756.1600000000
2650,-2756.1600000000
2651,-2756.1600000000
2652,-2756.1600000000
2653,-2756.1600000000
2654,-2756.1600000000
2655,-2756.1600000000
2656,-2756.1600000000
2657,-2756.1600000000
2658,-2756.1600000000
2659,-2756.1600000000
2660,-2756.1600000000
2661,-2756.1600000000
2662,-2756.1600000000
2663,-2756.1600000000
2664,-2756.1600000000
2665,-2756.1600000000
2666,-2756.1600000000
2667,-2756.1600000000
2668,-2756.1600000000
2669,-2756.1600000000
2670,-2756.1600000000
2671,-2756.1600000000
2672,-2756.1600000000
2673,-2756.1600000000
2674,-2756.1600000000
2675,-2756.1600000000
2676,-2756.1600000000
2677,-2756.1600000000
2678,-2756.1600000000
2679,-2756.1600000000
2680,-2756.1600000000
2681,-2756.1600000000
2682,-2756.1600000000
2683,-2756.1600000000
2684,-2756.1600000000
2685,-2756.1600000000
2686,-2756.1600000000
2687,-2756.1600000000
2688,-2756.1600000000
2689,-2756.1600000000
2690,-2756.1600000000
2691,-2756.1600000000
2692,-2756.1600000000
2693,-2756.1600000000
2694,-2756.1600000000
2695,-2756.1600000000
2696,-2756.1600000000
2697,-2756.1600000000
2698,-2756.1600000000
2699,-2756.1600000000
2700,-2756.1600000000
2701,-2756.1600000000
2702,-2756.1600000000
2703,-2756.1600000000
2704,-2756.1600000000
2705,-2756.1600000000
2706,-2756.1600000000
2707,-2756.1600000000
2708,-2756.1600000000
2709,-2756.1600000000
2710,-2756.1600000000
2711,-2756.1600000000
2712,-2756.1600000000
2713,-2756.1600000000
2714,-2756.1600000000
2715,-2756.1600000000
2716,-2756.1600000000
2717,-2756.1600000000
2718,-2756.1600000000
2719,-2756.1600000000
2720,-2756.1600000000
2721,-2756.1600000000
2722,-2756.1600000000
2723,-2756.1600000000
2724,-2756.1600000000
2725,-2756.1600000000
2726,-2756.1600000000
2727,-2756.1600000000
2728,-2756.1600000000
2729,-2756.1600000000
2730,-2756.1600000000
2731,-2756.1600000000
2732,-2756.1600000000
2733,-2756.1600000000
2734,-2756.1600000000
2735,-2756.1600000000
2736,-2756.1600000000
2737,-2756.1600000000
2738,-2756.1600000000
2739,-2756.1600000000
2740,-2756.1600000000
2741,-2756.1600000000
2742,-2756.1600000000
2743,-2756.1600000000
2744,-2756.1600000000
2745,-2756.1600000000
2746,-2756.1600000000
2747,-2756.1600000000
2748,-2756.1600000000
2749,-2756.1600000000
2750,-2756.1600000000
2751,-2756.1600000000
2752,-2756.1600000000
2753,-2756.1600000000
2754,-2756.1600000000
2755,-2756.1600000000
2756,-2756.1600000000
2757,-2756.1600000000
2758,-2756.1600000000
2759,-2756.1600000000
2760,-2756.1600000000
2761,-2756.1600000000
2762,-2756.1600000000
2763,-2756.1600000000
2764,-2756.1600000000
2765,-2756.1600000000
2766,-2756.1600000000
2767,-2756.1600000000
2768,-2756.1600000000
2769,-2756.1600000000
2770,-2756.1600000000
2771,-2756.1600000000
2772,-2756.1600000000
2773,-2756.1600000000
2774,-2756.1600000000
2775,-2756.1600000000
2776,-2756.1600000000
2777,-2756.1600000000
2778,-2756.1600000000
2779,-2756.1600000000
2780,-2756.1600000000
2781,-2756.1600000000
2782,-2756.1600000000
2783,-2756.1600000000
2784,-2756.1600000000
2785,-2756.1600000000
2786,-2756.1600000000
2787,-2756.1600000000
2788,-2756.1600000000
2789,-2756.1600000000
2790,-2756.1600000000
2791,-2756.1600000000
2792,-2756.1600000000
2793,-2756.1600000000
2794,-2756.1600000000
2795,-2756.1600000000
2796,-2756.1600000000
2797,-2756.1600000000
2798,-2756.1600000000
2799,-2756.1600000000
2800,-2756.1600000000
2801,-2756.1600000000
2802,-2756.1600000000
2803,-2756.1600000000
2804,-2756.1600000000
2805,-2756.1600000000
2806,-2756.1600000000
2807,-2756.1600000000
2808,-2756.1600000000
2809,-2756.1600000000
2810,-2756.1600000000
2811,-2756.1600000000
2812,-2756.1600000000
2813,-2756.1600000000
2814,-2756.1600000000
2815,-2756.1600000000
2816,-2756.1600000000
2817,-2756.1600000000
2818,-2756.1600000000
2819,-2756.1600000000
2820,-2756.1600000000
2821,-2756.1600000000
2822,-2756.1600000000
2823,-2756.1600000000
2824,-2756.1600000000
2825,-2756.1600000000
2826,-2756.1600000000
2827,-2756.1600000000
2828,-2756.1600000000
2829,-2756.1600000000
2830,-2756.1600000000
2831,-2756.1600000000
2832,-2756.1600000000
2833,-2756.1600000000
2834,-2756.1600000000
2835,-2756.1600000000
2836,-2756.1600000000
2837,-2756.1600000000
2838,-2756.1600000000
2839,-2756.1600000000
2840,-2756.1600000000
2841,-2756.1600000000
2842,-2756.1600000000
2843,-2756.1600000000
2844,-2756.1600000000
2845,-2756.1600000000
2846,-2756.1600000000
2847,-2756.1600000000
2848,-2756.1600000000
2849,-2756.1600000000
2850,-2756.1600000000
2851,-2756.1600000000
2852,-2756.1600000000
2853,-2756.1600000000
2854,-2756.1600000000
2855,-2756.1600000000
2856,-2756.1600000000
2857,-2756.1600000000
2858,-2756.1600000000
2859,-2756.1600000000
2860,-2756.1600000000
2861,-2756.1600000000
2862,-2756.1600000000
2863,-2756.1600000000
2864,-2756.1600000000
2865,-2756.1600000000
2866,-2756.1600000000
2867,-2756.1600000000
2868,-2756.1600000000
2869,-2756.1600000000
2870,-2756.1600000000
2871,-2756.1600000000
2872,-2756.1600000000
2873,-2756.1600000000
2874,-2756.1600000000
2875,-2756.1600000000
2876,-2756.1600000000
2877,-2756.1600000000
2878,-2756.1600000000
2879,-2756.1600000000
2880,-2756.1600000000
2881,-2756.1600000000
2882,-2756.1600000000
2883,-2756.1600000000
2884,-2756.1600000000
2885,-2756.1600000000
2886,-2756.1600000000
2887,-2756.1600000000
2888,-2756.1600000000
2889,-2756.1600000000
2890,-2756.1600000000
2891,-2756.1600000000
2892,-2756.1600000000
2893,-2756.1600000000
2894,-2756.1600000000
2895,-2756.1600000000
2896,-2756.1600000000
2897,-2756.1600000000
2898,-2756.1600000000
2899,-2756.1600000000
2900,-2756.1600000000
2901,-2756.1600000000
2902,-2756.1600000000
2903,-2756.1600000000
2904,-2756.1600000000
2905,-2756.1600000000
2906,-2756.1600000000
2907,-2756.1600000000
2908,-2756.1600000000
2909,-2756.1600000000
2910,-2756.1600000000
2911,-2756.1600000000
2912,-2756.1600000000
2913,-2756.1600000000
2914,-2756.1600000000
2915,-2756.1600000000
2916,-2756.1600000000
2917,-2756.1600000000
2918,-2756.1600000000
2919,-2756.1600000000
2920,-2756.1600000000
2921,-2756.1600000000
2922,-2756.1600000000
2923,-2756.1600000000
2924,-2756.1600000000
2925,-2756.1600000000
2926,-2756.1600000000
2927,-2756.1600000000
2928,-2756.1600000000
2929,-2756.1600000000
2930,-2756.1600000000
2931,-2756.1600000000
2932,-2756.1600000000
2933,-2756.1600000000
2934,-2756.1600000000
2935,-2756.1600000000
2936,-2756.1600000000
2937,-2756.1600000000
2938,-2756.1600000000
2939,-2756.1600000000
2940,-2756.1600000000
2941,-2756.1600000000
2942,-2756.1600000000
2943,-2756.1600000000
2944,-2756.1600000000
2945,-2756.1600000000
2946,-2756.1600000000
2947,-2756.1600000000
2948,-2756.1600000000
2949,-2756.1600000000
2950,-2756.1600000000
2951,-2756.1600000000
2952,-2756.1600000000
2953,-2756.1600000000
2954,-2756.1600000000
2955,-2756.1600000000
2956,-2756.1600000000
2957,-2756.1600000000
2958,-2756.1600000000
2959,-2756.1600000000
2960,-2756.1600000000
2961,-2756.1600000000
2962,-2756.1600000000
2963,-2756.1600000000
2964,-2756.1600000000
2965,-2756.1600000000
2966,-2756.1600000000
2967,-2756.1600000000
2968,-2756.1600000000
2969,-2756.1600000000
2970,-2756.1600000000
2971,-2756.1600000000
2972,-2756.1600000000
2973,-2756.1600000000
2974,-2756.1600000000
2975,-2756.1600000000
2976,-2756.1600000000
2977,-2756.1600000000
2978,-2756.1600000000
2979,-2756.1600000000
2980,-2756.1600000000
2981,-2756.1600000000
2982,-2756.1600000000
2983,-2756.1600000000
2984,-2756.1600000000
2985,-2756.1600000000
2986,-2756.1600000000
2987,-2756.1600000000
2988,-2756.1600000000
2989,-2756.1600000000
2990,-2756.1600000000
2991,-2756.1600000000
2992,-2756.1600000000
2993,-2756.1600000000
2994,-2756.1600000000
2995,-2756.1600000000
2996,-2756.1600000000
2997,-2756.1600000000
2998,-2756.1600000000
2999,-2756.1600000000
3000,-2756.1600000000
3001,-2756.1600000000
3002,-2756.1600000000
3003,-2756.1600000000
3004,-2756.1600000000
3005,-2756.1600000000
3006,-2756.1600000000
3007,-2756.1600000000
3008,-2756.1600000000
3009,-2756.1600000000
3010,-2756.1600000000
3011,-2756.1600000000
3012,-2756.1600000000
3013,-2756.1600000000
3014,-2756.1600000000
3015,-2756.1600000000
3016,-2756.1600000000
3017,-2756.1600000000
3018,-2756.1600000000
3019,-2756.1600000000
3020,-2756.1600000000
3021,-2756.1600000000
3022,-2756.1600000000
3023,-2756.1600000000
3024,-2756.1600000000
3025,-2756.1600000000
3026,-2756.1600000000
3027,-2756.1600000000
3028,-2756.1600000000
3029,-2756.1600000000
3030,-2756.1600000000
3031,-2756.1600000000
3032,-2756.1600000000
3033,-2756.1600000000
3034,-2756.1600000000
3035,-2756.1600000000
3036,-2756.1600000000
3037,-2756.1600000000
3038,-2756.1600000000
3039,-2756.1600000000
3040,-2756.1600000000
3041,-2756.1600000000
3042,-2756.1600000000
3043,-2756.1600000000
3044,-2756.1600000000
3045,-2756.1600000000
3046,-2756.1600000000
3047,-2756.1600000000
3048,-2756.1600000000
3049,-2756.1600000000
3050,-2756.1600000000
3051,-2756.1600000000
3052,-2756.1600000000
3053,-2756.1600000000
3054,-2756.1600000000
3055,-2756.1600000000
3056,-2756.1600000000
3057,-2756.1600000000
3058,-2756.1600000000
3059,-2756.1600000000
3060,-2756.1600000000
3061,-2756.1600000000
3062,-2756.1600000000
3063,-2756.1600000000
3064,-2756.1600000000
3065,-2756.1600000000
3066,-2756.1600000000
3067,-2756.1600000000
3068,-2756.1600000000
3069,-2756.1600000000
3070,-2756.1600000000
3071,-2756.1600000000
3072,-2756.1600000000
3073,-2756.1600000000
3074,-2756.1600000000
3075,-2756.1600000000
3076,-2756.1600000000
3077,-2756.1600000000
3078,-2756.1600000000
3079,-2756.1600000000
3080,-2756.1600000000
3081,-2756.1600000000
3082,-2756.1600000000
3083,-2756.1600000000
3084,-2756.1600000000
3085,-2756.1600000000
3086,-2756.1600000000
3087,-2756.1600000000
3088,-2756.1600000000
3089,-2756.1600000000
3090,-2756.1600000000
3091,-2756.1600000000
3092,-2756.1600000000
3093,-2756.1600000000
3094,-2756.1600000000
3095,-2756.1600000000
3096,-2756.1600000000
3097,-2756.1600000000
3098,-2756.1600000000
3099,-2756.1600000000
3100,-2756.1600000000
3101,-2756.1600000000
3102,-2756.1600000000
3103,-2756.1600000000
3104,-2756.1600000000
3105,-2756.1600000000
3106,-2756.1600000000
3107,-2756.1600000000
3108,-2756.1600000000
3109,-2756.1600000000
3110,-2756.1600000000
3111,-2756.1600000000
3112,-2756.1600000000
3113,-2756.1600000000
3114,-2756.1600000000
3115,-2756.1600000000
3116,-2756.1600000000
3117,-2756.1600000000
3118,-2756.1600000000
3119,-2756.1600000000
3120,-2756.1600000000
3121,-2756.1600000000
3122,-2756.1600000000
3123,-2756.1600000000
3124,-2756.1600000000
3125,-2756.1600000000
3126,-2756.1600000000
3127,-2756.1600000000
3128,-2756.1600000000
3129,-2756.1600000000
3130,-2756.1600000000
3131,-2756.1600000000
3132,-2756.1600000000
3133,-2756.1600000000
3134,-2756.1600000000
3135,-2756.1600000000
3136,-2756.1600000000
3137,-2756.1600000000
3138,-2756.1600000000
3139,-2756.1600000000
3140,-2756.1600000000
3141,-2756.1600000000
3142,-2756.1600000000
3143,-2756.1600000000
3144,-2756.1600000000
3145,-2756.1600000000
3146,-2756.1600000000
3147,-2756.1600000000
3148,-2756.1600000000
3149,-2756.1600000000
3150,-2756.1600000000
3151,-2756.1600000000
3152,-2756.1600000000
3153,-2756.1600000000
3154,-2756.1600000000
3155,-2756.1600000000
3156,-2756.1600000000
3157,-2756.1600000000
3158,-2756.1600000000
3159,-2756.1600000000
3160,-2756.1600000000
3161,-2756.1600000000
3162,-2756.1600000000
3163,-2756.1600000000
3164,-2756.1600000000
3165,-2756.1600000000
3166,-2756.1600000000
3167,-2756.1600000000
3168,-2756.1600000000
3169,-2756.1600000000
3170,-2756.1600000000
3171,-2756.1600000000
3172,-2756.1600000000
3173,-2756.1600000000
3174,-2756.1600000000
3175,-2756.1600000000
3176,-2756.1600000000
3177,-2756.1600000000
3178,-2756.1600000000
3179,-2756.1600000000
3180,-2756.1600000000
3181,-2756.1600000000
3182,-2756.1600000000
3183,-2756.1600000000
3184,-2756.1600000000
3185,-2756.1600000000
3186,-2756.1600000000
3187,-2756.1600000000
3188,-2756.1600000000
3189,-2756.1600000000
3190,-2756.1600000000
3191,-2756.1600000000
3192,-2756.1600000000
3193,-2756.1600000000
3194,-2756.1600000000
3195,-2756.1600000000
3196,-2756.1600000000
3197,-2756.1600000000
3198,-2756.1600000000
3199,-2756.1600000000
3200,-2756.1600000000
3201,-2756.1600000000
3202,-2756.1600000000
3203,-2756.1600000000
3204,-2756.1600000000
3205,-2756.1600000000
3206,-2756.1600000000
3207,-2756.1600000000
3208,-2756.1600000000
3209,-2756.1600000000
3210,-2756.1600000000
3211,-2756.1600000000
3212,-2756.1600000000
3213,-2756.1600000000
3214,-2756.1600000000
3215,-2756.1600000000
3216,-2756.1600000000
3217,-2756.1600000000
3218,-2756.1600000000
3219,-2756.1600000000
3220,-2756.1600000000
3221,-2756.1600000000
3222,-2756.1600000000
3223,-2756.1600000000
3224,-2756.1600000000
3225,-2756.1600000000
3226,-2756.1600000000
3227,-2756.1600000000
3228,-2756.1600000000
3229,-2756.1600000000
3230,-2756.1600000000
3231,-2756.1600000000
3232,-2756.1600000000
3233,-2756.1600000000
3234,-2756.1600000000
3235,-2756.1600000000
3236,-2756.1600000000
3237,-2756.1600000000
3238,-2756.1600000000
3239,-2756.1600000000
3240,-2756.1600000000
3241,-2756.1600000000
3242,-2756.1600000000
3243,-2756.1600000000
3244,-2756.1600000000
3245,-2756.1600000000
3246,-2756.1600000000
3247,-2756.1600000000
3248,-2756.1600000000
3249,-2756.1600000000
3250,-2756.1600000000
3251,-2756.1600000000
3252,-2756.1600000000
3253,-2756.1600000000
3254,-2756.1600000000
3255,-2756.1600000000
3256,-2756.1600000000
3257,-2756.1600000000
3258,-2756.1600000000
3259,-2756.1600000000
3260,-2756.1600000000
3261,-2756.1600000000
3262,-2756.1600000000
3263,-2756.1600000000
3264,-2756.1600000000
3265,-2756.1600000000
3266,-2756.1600000000
3267,-2756.1600000000
3268,-2756.1600000000
3269,-2756.1600000000
3270,-2756.1600000000
3271,-2756.1600000000
3272,-2756.1600000000
3273,-2756.1600000000
3274,-2756.1600000000
3275,-2756.1600000000
3276,-2756.1600000000
3277,-2756.1600000000
3278,-2756.1600000000
3279,-2756.1600000000
3280,-2756.1600000000
3281,-2756.1600000000
3282,-2756.1600000000
3283,-2756.1600000000
3284,-2756.1600000000
3285,-2756.1600000000
3286,-2756.1600000000
3287,-2756.1600000000
3288,-2756.1600000000
3289,-2756.1600000000
3290,-2756.1600000000
3291,-2756.1600000000
3292,-2756.1600000000
3293,-2756.1600000000
3294,-2756.1600000000
3295,-2756.1600000000
3296,-2756.1600000000
3297,-2756.1600000000
3298,-2756.1600000000
3299,-2756.1600000000
3300,-2756.1600000000
3301,-2756.1600000000
3302,-2756.1600000000
3303,-2756.1600000000
3304,-2756.1600000000
3305,-2756.1600000000
3306,-2756.1600000000
3307,-2756.1600000000
3308,-2756.1600000000
3309,-2756.1600000000
3310,-2756.1600000000
3311,-2756.1600000000
3312,-2756.1600000000
3313,-2756.1600000000
3314,-2756.1600000000
3315,-2756.1600000000
3316,-2756.1600000000
3317,-2756.1600000000
3318,-2756.1600000000
3319,-2756.1600000000
3320,-2756.1600000000
3321,-2756.1600000000
3322,-2756.1600000000
3323,-2756.1600000000
3324,-2756.1600000000
3325,-2756.1600000000
3326,-2756.1600000000
3327,-2756.1600000000
3328,-2756.1600000000
3329,-2756.1600000000
3330,-2756.1600000000
3331,-2756.1600000000
3332,-2756.1600000000
3333,-2756.1600000000
3334,-2756.1600000000
3335,-2756.1600000000
3336,-2756.1600000000
3337,-2756.1600000000
3338,-2756.1600000000
3339,-2756.1600000000
3340,-2756.1600000000
3341,-2756.1600000000
3342,-2756.1600000000
3343,-2756.1600000000
3344,-2756.1600000000
3345,-2756.1600000000
3346,-2756.1600000000
3347,-2756.1600000000
3348,-2756.1600000000
3349,-2756.1600000000
3350,-2756.1600000000
3351,-2756.1600000000
3352,-2756.1600000000
3353,-2756.1600000000
3354,-2756.1600000000
3355,-2756.1600000000
3356,-2756.1600000000
3357,-2756.1600000000
3358,-2756.1600000000
3359,-2756.1600000000
3360,-2756.1600000000
3361,-2756.1600000000
3362,-2756.1600000000
3363,-2756.1600000000
3364,-2756.1600000000
3365,-2756.1600000000
3366,-2756.1600000000
3367,-2756.1600000000
3368,-2756.1600000000
3369,-2756.1600000000
3370,-2756.1600000000
3371,-2756.1600000000
3372,-2756.1600000000
3373,-2756.1600000000
3374,-2756.1600000000
3375,-2756.1600000000
3376,-2756.1600000000
3377,-2756.1600000000
3378,-2756.1600000000
3379,-2756.1600000000
3380,-2756.1600000000
